Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
FIN-0313-7-006	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.71		rtarf.mi.th\punika.h		Oct 15th 2025 11:16:44	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/1-old ous/find, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/acctd-find group	No Upgrade					Disabled			On Prem			
FIN-0313-7-007	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.72		rtarf.mi.th\sasarat.n		Oct 15th 2025 11:15:25	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/vpn.use.server.find, rtarf.local/findecm	No Upgrade					Disabled			On Prem			
FIN-0313-7-009	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.74		rtarf.mi.th\woraphat.sum		Oct 15th 2025 11:18:26	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/1-old ous/find, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/tncbccecm, rtarf.local/acctd-find group	No Upgrade					Disabled			On Prem			
FIN-0313-7-013	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.73		rtarf.mi.th\wanvimon.o		Oct 15th 2025 11:17:00	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/1-old ous/find, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/vpn.use.server.find, rtarf.local/findecm, rtarf.local/acctd-find group	No Upgrade					Disabled			On Prem			
FIN0313-3-003	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.122		rtarf.mi.th\suthawan.t		Oct 15th 2025 11:14:57	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/vpn.use.server.find, rtarf.local/findecm	No Upgrade					Disabled			On Prem			
find-001	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.29.92		rtarf.mi.th\chaiyut.s		Oct 15th 2025 09:31:36	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['FIN-B4'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/1-old ous/find, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/vpn.use.server.find, rtarf.local/findecm, rtarf.local/expd-find group	No Upgrade					Disabled			On Prem			
find-002	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.112.80		rtarf.mi.th\tippawan.kh		Oct 2nd 2025 15:24:28	1970-23938	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['FIN-B4'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/vpn.use.server.find, rtarf.local/findecm	No Upgrade					Disabled			On Prem			
find-006	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.112.240				Sep 17th 2025 10:50:33	1960-23396	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['FIN-B4'], 'endpoint_tags': []}	rtarf.local/6000000000/6320000000/computers	No Upgrade					Disabled			On Prem			
find-007	Workstation	Connected	Windows 11	8.9.0.14028	10.104.112.51		rtarf.mi.th\tantawan.s		Oct 15th 2025 11:14:14	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['FIN-B4', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/vpn.use.server.find, rtarf.local/findecm	No Upgrade					Disabled			On Prem			
FIND-0313-5-026	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.112.176				Oct 14th 2025 15:57:48	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6320000000/computers	No Upgrade					Disabled			On Prem			
HP-PavilionP6-CAR108	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.126.108		N/A\SEP-013		Oct 1st 2025 20:22:13	1970-23938	Lowed Ram	Windows Default	{'server_tags': ['OIG-B6', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
isprtarf.rtarf.mi.th	Server	Connected	Ubuntu 12.04 LTS	8.9.0.136780	1.179.227.45, 10.104.117.20				Oct 15th 2025 11:13:45	1980-24216	Linux - Report mode policy with content caching	Linux Default	{'server_tags': ['Server_Linux'], 'endpoint_tags': []}		No Upgrade				Kernel	Disabled			On Prem			
j1-014	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.16.191				Sep 17th 2025 14:02:57	1960-23396	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J1'], 'endpoint_tags': []}	rtarf.local/6000000000/6110000000/computers	No Upgrade					Disabled			On Prem			
J3-00-01-002	Workstation	Disconnected	Windows 11	8.9.0.14028	10.100.128.99				Oct 14th 2025 15:02:27	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J3'], 'endpoint_tags': []}	rtarf.local/6000000000/6130000000/computers	No Upgrade					Disabled			On Prem			
J3-00-02-002	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.235.233				Sep 17th 2025 15:03:28	1960-23396	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J3'], 'endpoint_tags': []}	rtarf.local/6000000000/6130000000/computers	No Upgrade					Disabled			On Prem			
J3-00-04-002	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.235.112				Sep 17th 2025 15:54:32	1960-23396	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J3'], 'endpoint_tags': []}	rtarf.local/6000000000/6130000000/computers	No Upgrade					Disabled			On Prem			
J3-01-00-003	Workstation	Connected	Windows 11	8.9.0.14028	10.100.128.80		rtarf.mi.th\chayada.sir		Oct 15th 2025 11:13:52	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J3'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/6000000000/6130000000/j3-general_affairs_division, rtarf.local/6000000000/6130000000, rtarf.local/6000000000/6130000000/computers, rtarf.local/6000000000/6130000000/users, rtarf.local/j3-administration_and_personnel_section_gad_full_control	No Upgrade					Disabled			On Prem			
J3-02-00-001	Workstation	Disconnected	Windows 11	8.9.0.14028	10.100.128.53				Sep 25th 2025 15:48:17	1960-23396	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J3'], 'endpoint_tags': []}	rtarf.local/6000000000/6130000000/computers	No Upgrade					Disabled			On Prem			
J3-04-00-015	Workstation	Connected	Windows 11	8.9.0.14028	10.100.128.53		rtarf.mi.th\suntharee.g		Oct 15th 2025 11:17:30	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J3', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6130000000, rtarf.local/6000000000/6130000000/computers, rtarf.local/6000000000/6130000000/users, rtarf.local/j3ecm, rtarf.local/vpn.j3, rtarf.local/6000000000/6130000000/j3-data_processing_division, rtarf.local/j3-data_processing_division_full_control	No Upgrade					Disabled			On Prem			
J3-06-00-001	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.235.153				Sep 17th 2025 11:10:02	1960-23396	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J3'], 'endpoint_tags': []}	rtarf.local/6000000000/6130000000/computers	No Upgrade					Disabled			On Prem			
J3-07-01-001	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.28.180		rtarf.mi.th\somsak.pu		Sep 23rd 2025 12:34:55	1960-23396	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J3'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6130000000, rtarf.local/6000000000/6130000000/computers, rtarf.local/6000000000/6130000000/users, rtarf.local/j3ecm, rtarf.local/6000000000/6130000000/j3-office_of_joint_and_combined_exercise_planning, rtarf.local/6000000000/6130000000/j3-office_of_joint_and_combined_exercise_planning/j3-administration_section_ojcep, rtarf.local/j3-administration_section_ojcep_full_control	No Upgrade					Disabled			On Prem			
j4-010	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.105.247				Sep 16th 2025 15:26:41	1950-22995	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J4'], 'endpoint_tags': []}	rtarf.local/6000000000/6140000000/computers	No Upgrade					Disabled			On Prem			
j5-001	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.20.84		rtarf.mi.th\phongsura.t		Sep 29th 2025 13:59:10	1960-23396	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-distribution groups, rtarf.local/1-ecm, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users, rtarf.local/j5ecm, rtarf.local/กร.ทหาร (น.ประทวน)	No Upgrade					Disabled			On Prem			
j5-002	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.25.248		rtarf.mi.th\suhiwas.p		Sep 29th 2025 16:53:19	1960-23396	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users	No Upgrade					Disabled			On Prem			
j5-003	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.28.209				Oct 14th 2025 15:36:06	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6170000000/computers	No Upgrade					Disabled			On Prem			
j5-004	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.107.169				Oct 14th 2025 15:39:09	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6170000000/computers	No Upgrade					Disabled			On Prem			
j5-008	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.27.159		rtarf.mi.th\nuttitapron.sa		Sep 29th 2025 14:35:15	1960-23396	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-distribution groups, rtarf.local/1-ecm, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users, rtarf.local/j5ecm, rtarf.local/กร.ทหาร (น.ประทวน)	No Upgrade					Disabled			On Prem			
j5-011	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.29.76		rtarf.mi.th\singek.s		Oct 1st 2025 11:05:50	1970-23938	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-distribution groups, rtarf.local/1-ecm, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users, rtarf.local/j5ecm, rtarf.local/กร.ทหาร (น.ประทวน)	No Upgrade					Disabled			On Prem			
j5-012	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.107.20				Oct 10th 2025 15:15:02	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6170000000/computers	No Upgrade					Disabled			On Prem			
